5,20,-42,-44,-1,-39,-21,-30,-24,-37,-52,-35,-40,-51,-19,23,47,49,15,-2,7,50,-16,9,43,-48,-46,41,54,8,34,-36,53,-31,12,32,10,-45,6,13,-28,3,-25,4,38,27,-17,26,-18,-22,14,11,-33,-29
-26,-15,-4,3,35,-34,19,9,-8,51,-20,33,45,52,2,-17,16,37,-7,11,-31,-46,28,-32,-48,1,-53,-23,-43,36,21,24,-12,6,-5,-30,-18,49,-41,42,39,-40,29,-54,-13,22,-50,25,-38,47,-10,-14,27,44
-7,-9,41,14,23,29,1,-16,2,52,31,-45,-35,-4,-44,8,-24,-30,36,-28,-47,38,-5,17,51,46,34,20,-6,18,-11,-37,39,-27,13,-19,32,-22,-33,50,-3,-48,-53,15,12,-26,21,42,54,-40,-25,-10,43,-49
47,31,-27,-10,-25,-51,-24,33,39,4,16,-44,28,-37,43,-11,42,-52,-32,36,50,48,30,7,5,-29,3,-13,26,-23,-2,19,-8,-41,-38,-20,14,35,-9,-49,34,-17,-15,12,54,53,-1,-22,40,-21,6,18,-46,-45
17,-18,-13,7,8,-47,-4,-5,-22,-12,24,10,3,16,-23,-14,-1,2,-39,43,-35,9,15,-11,-54,-27,26,-29,28,-48,33,-40,-31,-50,21,-49,-41,-42,19,32,37,38,-20,-46,-52,44,6,30,36,34,-53,45,51,25
-50,47,24,-48,-11,-27,41,-40,23,-15,5,52,-38,53,10,-36,-37,28,-34,-54,26,-31,-9,-3,29,-21,6,-18,-25,45,22,-39,42,19,-46,16,17,13,32,8,-7,-33,49,-51,-30,35,-2,4,-43,1,44,-12,-14,20
15,40,19,-47,6,-5,-10,11,18,7,-8,-41,-37,-43,-1,35,51,-9,-3,38,27,-48,33,-42,34,52,-21,46,49,44,-45,50,-23,-25,-16,-39,13,-20,36,-2,12,24,14,-30,31,-28,4,22,-29,-32,-17,-26,-54,53
26,-36,10,11,53,7,-6,-33,13,-3,-4,-28,-9,-50,-32,-24,-20,-19,18,17,-40,42,-49,16,39,-1,-35,12,47,-41,43,15,8,-52,27,2,45,-51,-25,21,30,-22,-31,54,-37,48,-29,-46,23,14,38,34,-5,-44
38,49,-37,25,32,-41,-19,23,-40,-14,36,16,33,10,-51,-12,35,-20,7,18,24,-44,-8,-21,-4,45,29,52,-27,31,-30,-5,-13,-47,-17,-11,3,-1,-43,9,6,54,39,22,-26,-53,34,-50,-2,48,15,-28,46,-42
-2,1,51,39,-26,-52,10,35,28,-7,-22,-17,46,-32,23,44,12,27,53,-34,-29,11,-15,-38,36,5,-18,-9,21,-45,-33,14,31,20,-8,-25,-42,24,-4,43,-47,37,-40,-16,30,-13,41,-54,50,-49,-3,6,-19,48
-18,-52,-23,-24,19,14,-22,-51,20,45,41,46,-53,-6,-29,-33,-39,1,-5,-9,-50,7,3,4,-31,38,28,-27,15,49,25,-44,16,-48,54,37,-36,-26,17,-42,-11,40,-47,32,-10,-12,43,34,-30,21,8,2,13,-35
32,12,-28,9,-40,-46,-11,36,-4,-35,7,-2,-23,-25,31,21,49,-41,43,52,-16,-24,13,22,14,-51,39,3,33,37,-15,-1,-29,45,10,-8,-30,54,-27,5,18,-50,-19,48,-34,6,53,-44,-17,42,26,-20,-47,-38
36,-50,7,-51,54,25,-3,-27,16,-18,-45,29,-41,42,-17,-9,15,10,38,24,52,44,-48,-20,-6,-32,8,-37,-12,-33,46,26,30,47,40,-1,28,-19,-49,-35,13,-14,53,-22,11,-31,-34,23,39,2,4,-21,-43,-5
-42,-26,38,-53,-16,47,25,41,50,-13,15,-37,10,18,-11,5,44,-14,-33,-21,20,-49,36,32,-7,2,-28,27,-31,48,29,-24,19,-54,-52,-23,12,-3,-40,39,-8,1,51,-17,46,-45,-6,-30,22,-9,-43,35,4,34
2,-1,-9,-37,-47,12,-53,-20,3,44,-36,-6,-22,28,33,25,-30,-40,21,8,-19,13,-24,23,-16,-34,-42,-14,48,17,-39,54,-15,26,-51,11,4,45,31,18,52,27,46,-10,-38,-43,5,-29,-50,49,35,-41,7,-32
-51,37,14,30,50,-13,-29,-45,-11,-47,9,43,6,-3,22,-18,-25,16,-54,-41,23,-15,-21,-26,17,24,-33,-44,7,-4,38,-49,27,-42,52,-53,-2,-31,-48,-46,20,34,-12,28,8,40,10,39,32,-5,1,-35,36,19
25,22,13,-35,29,41,54,18,15,42,-31,-37,-3,24,-9,-27,-45,-8,51,23,48,-2,-20,-14,-1,53,16,47,-5,43,11,33,-32,36,4,-34,12,-44,49,-52,-6,-10,-30,38,17,-50,-28,-21,-39,46,-19,40,-26,-7
52,-11,-47,40,13,-24,-18,32,-19,27,2,-36,-5,-29,48,54,26,7,9,-43,35,-37,42,6,-49,-17,-10,31,14,-38,-28,-8,41,-39,-21,12,22,30,34,-4,-33,-23,20,-53,50,-51,3,-15,25,-45,46,-1,44,-16
-54,38,42,-43,-34,-31,52,-14,-32,-50,39,30,35,8,36,-40,-19,47,17,-48,-33,51,-27,44,-28,29,23,25,-26,-12,6,9,21,5,-13,-15,-53,-2,-11,16,45,-3,4,-24,-41,49,-18,20,-46,10,-22,-7,37,1
-44,-29,54,13,41,23,35,-52,30,-38,-33,-50,-4,42,32,53,-26,34,-25,-27,-49,-45,-6,31,19,17,20,-39,2,-9,-24,-15,11,-18,-7,-40,51,10,28,36,-5,14,-48,1,-22,47,-46,43,21,12,-37,8,-16,-3
-28,33,-19,34,-36,-29,-40,-21,-37,43,14,27,48,-11,-47,-22,-49,-39,3,30,8,16,26,-52,-51,-23,-12,1,6,-20,-44,-45,-2,-4,42,5,9,-50,18,7,46,-35,-10,31,32,-41,15,-13,17,38,25,24,54,-53
9,-6,26,48,17,2,47,45,-1,-30,-13,-18,11,44,-24,-46,-5,12,32,42,-23,-51,21,15,-53,-3,-31,36,39,10,27,-19,50,37,43,-28,-34,52,-29,-54,49,-20,-35,-14,-8,16,-7,-4,-41,-33,22,-38,25,40
-46,36,31,-26,10,44,-38,-17,-52,-5,-49,28,41,20,-39,33,8,-47,-51,-14,29,27,-50,30,-43,4,-22,-12,-21,-24,-3,48,-16,53,37,-2,-35,7,15,-45,-13,-54,25,-6,40,1,18,-32,11,23,19,9,-34,42
24,-25,-12,-52,-48,-53,-36,-37,34,46,50,3,-15,-21,13,-19,-33,-49,16,-42,14,-30,-41,-1,2,40,35,-47,-32,22,45,29,17,-9,-27,7,8,-39,38,-26,23,20,54,51,-31,-10,28,5,18,-11,-44,4,6,-43
-3,22,1,35,49,-16,42,-19,-29,-44,48,54,47,-20,-31,6,-27,-23,8,14,25,-2,18,51,-21,-37,17,32,9,-53,15,-28,36,-38,-4,-33,26,34,45,41,-40,-7,-50,10,-39,52,-13,-11,-5,43,-24,-46,30,-12
-49,21,4,-3,31,32,51,17,24,20,27,14,44,-12,40,-29,-8,48,34,-10,-2,47,-53,-9,41,-38,-11,37,16,-36,-5,-6,46,-19,-43,30,-28,26,54,-15,-25,52,35,-13,-50,-33,-22,-18,1,45,-7,-42,23,-39
19,-54,-46,-20,-21,-15,40,-16,-17,-42,-30,-51,-27,23,6,8,9,-24,-1,4,5,31,-14,18,50,36,13,-45,44,11,-22,49,-43,39,53,-26,-47,-52,-34,-7,48,10,33,-29,28,3,37,-41,-32,-25,12,38,-35,2
-21,39,43,28,-31,-47,-51,-26,29,-24,-18,37,54,15,-14,-30,-23,11,-48,-35,1,-42,17,10,-27,8,25,-4,-9,16,5,-52,-50,-40,20,53,-12,41,-2,34,-38,22,-3,46,49,-44,6,19,-45,33,7,32,-36,-13
-20,42,-41,52,51,22,24,-9,8,-53,-37,-15,-48,-36,12,17,-16,-43,54,1,-46,-6,-31,-7,38,-49,-32,45,30,-29,23,27,34,-33,-39,14,11,-25,35,-50,3,-2,18,47,-28,21,-44,13,26,40,-5,-4,10,-19
4,-20,5,-1,-3,-17,39,26,-34,13,12,-11,-10,-30,25,-49,6,36,-21,2,19,-32,35,29,-15,-8,42,-54,-24,14,48,22,52,9,-23,-18,40,43,-7,-37,44,-27,-38,-41,-53,-51,50,-31,16,-47,46,-33,45,28
39,-34,-44,21,46,31,-14,-10,-41,8,-19,-48,38,7,-40,-26,-54,20,11,-18,-4,53,-32,47,-33,16,-50,-51,-35,-52,-6,23,25,2,29,-43,-45,-13,-1,15,9,49,36,3,37,-5,-24,12,-42,27,28,30,-22,17
-16,-46,-36,-29,40,18,-44,-54,-31,-26,33,19,-39,43,35,1,-21,-6,-12,-49,17,45,53,-25,24,10,52,-38,4,-50,9,-47,-11,42,-15,3,41,28,13,-5,-37,-34,-14,7,-22,2,32,51,20,30,-48,-27,-23,8
43,6,-10,-49,-23,-2,26,12,47,3,38,-8,-24,-31,46,-48,-36,-25,-20,19,44,-27,5,13,18,-7,22,30,-51,-28,14,34,37,-32,39,17,-33,-11,-35,54,50,-45,-1,-21,42,-15,-9,16,4,-41,29,-53,52,-40
-6,41,29,20,-52,1,36,51,-33,21,47,14,22,-12,-53,28,46,-38,31,-4,-10,-13,25,27,-23,49,-24,-16,-3,54,-19,40,9,-43,-37,-7,35,18,-44,-32,-2,50,34,39,48,-17,-11,-45,-26,-42,-8,5,15,-30
-38,-24,-39,-18,-22,11,-12,-35,14,15,-6,7,-50,-9,-10,-52,-41,4,-29,-51,26,5,-33,2,37,-21,49,-46,19,-40,-54,-48,23,-45,8,-47,-25,1,3,30,17,53,-44,43,34,28,36,32,-27,13,20,16,-42,31
-17,54,-49,-6,24,4,-20,44,52,-29,45,39,42,30,50,27,1,32,-26,7,28,-40,41,-5,46,19,-16,-21,10,-14,51,-18,-38,43,36,-35,53,33,-12,22,-23,-13,-34,-8,-11,-25,48,-47,3,-15,-31,-9,-37,-2
45,-14,35,50,43,-11,-54,-34,-51,31,6,-42,-49,2,24,-28,40,-44,-27,-52,-36,29,38,-15,-30,37,19,16,-22,25,-10,-53,-46,8,-3,21,-26,-23,47,-17,-48,12,-5,18,-1,33,-39,41,13,-4,9,20,32,7
14,-35,-32,-28,30,-7,6,15,17,-13,52,53,10,-1,-8,-23,-9,-50,45,26,37,-33,16,46,-47,-20,-48,4,-36,-5,44,3,22,51,2,29,-21,-43,-54,-41,40,-49,38,-31,-19,-24,25,27,42,18,-34,-11,-12,39
-29,-3,2,-13,-20,39,16,47,51,41,-21,18,4,17,49,-7,-14,-12,-24,5,11,-25,-45,19,22,31,36,44,1,-37,-26,-38,-52,-46,48,-27,30,32,-6,-53,-10,43,-42,-28,23,34,-8,-35,-15,54,-9,33,40,-50
-47,30,-34,-41,-29,-42,32,-39,49,23,17,-22,-43,-35,54,37,-11,21,52,25,-18,12,-10,-40,-20,50,44,53,5,-2,-38,-7,-45,3,14,-46,-16,31,8,24,4,6,13,-27,33,36,1,-51,-9,-26,48,-19,-28,-15
-11,-39,9,12,7,-10,-5,21,-3,6,1,-4,51,37,38,-54,36,24,46,-23,-8,-34,20,-18,49,-44,-47,-30,-52,28,-40,-33,32,22,-41,-17,-14,-15,2,31,35,-43,42,26,-48,-19,27,45,-25,-53,-13,29,50,16
10,-8,-26,22,27,-49,-37,2,44,-1,48,50,-28,19,-21,39,23,-31,-14,54,15,-4,-17,-45,-38,3,-5,13,42,34,18,47,-53,-30,-36,35,7,25,-16,46,43,-29,-41,-9,24,-40,-32,-11,6,-12,52,-51,33,-20
-41,4,18,-2,-24,37,17,52,40,53,-50,-39,23,-22,-19,-51,-7,-3,-15,-29,-45,14,-13,5,32,-28,54,26,20,-35,-36,-25,47,44,30,31,-6,42,12,-9,1,-38,-46,-34,21,43,-33,-49,48,11,16,-8,-10,27
16,-43,-14,6,-37,-4,-25,-18,-28,-39,-38,-47,32,3,45,-1,22,8,26,-24,30,-17,54,20,7,-19,48,9,-53,-21,-52,-13,44,41,-50,40,5,11,10,-36,-34,51,2,-33,-15,-49,12,-27,46,35,-42,31,29,-23
33,34,49,-38,-9,-12,-42,25,5,29,-40,6,-44,-19,39,-21,-48,-51,14,53,16,36,-46,52,-8,28,-30,-26,-10,27,35,43,-1,-2,-31,-22,-50,4,-15,11,-45,7,-32,13,41,23,-54,17,-3,37,18,-24,-20,47
12,48,32,49,-45,-35,11,-31,-44,25,-7,-1,37,-47,42,34,54,-22,-36,-46,38,18,-30,-39,-10,-33,50,29,-28,23,8,-3,26,-16,6,19,-13,-21,24,-51,53,-15,52,9,5,20,14,-2,-4,-27,40,-43,-41,-17
-5,-51,-54,-14,1,46,21,-11,45,36,8,-24,-30,4,-20,-38,-22,40,-47,15,-7,17,-26,12,-29,23,31,50,25,13,-27,41,-39,35,-34,-10,43,16,33,-18,-32,-53,-37,-52,-9,-6,19,49,-48,-28,2,44,42,3
